movieId,Title,genres,,,,,,,,
575,Global Baba,Thriller,,,,,,,,
576,Teraa Surroor,"Romance,Action,Drama",,,,,,,,
577,Kapoor & Sons,"Drama,Romance,Comedy",,,,,,,,
578,Rocky Handsome,"Action,Thriller",,,,,,,,
580,Love Games,"Romance,Thriller",,,,,,,,
581,The Blueberry Hunt,Thriller,,,,,,,,
582,Kaafiron Ki Namaaz,"Drama,Thriller",,,,,,,,
583,Fan,"Action,Drama,Thriller",,,,,,,,
584,Nil Battey Sannata,"Drama,Family",,,,,,,,
585,Laal Rang,"Comedy,Crime,Drama,Thriller",,,,,,,,
586,Santa Banta Pvt Ltd,"Action,Comedy",,,,,,,,
587,Baaghi,"Action,Thriller,Romance",,,,,,,,
588,Shortcut Safari,"Drama,Adventure",,,,,,,,
589,One Night Stand,"Drama,Romance",,,,,,,,
590,Traffic,"Thriller,Drama",,,,,,,,
592,Azhar,Drama,,,,,,,,
593,Buddha in a Traffic Jam,"Thriller,Crime",,,,,,,,
594,Dear Dad,"Drama,Family",,,,,,,,
595,Sarbjit,Drama,,,,,,,,
596,Phobia,"Drama,Mystery,Thriller",,,,,,,,
597,Veerappan,"Action,Crime",,,,,,,,
598,Fredrick,"Action,Thriller",,,,,,,,
599,Housefull 3,"Comedy,Action",,,,,,,,
600,Project Marathwada,Drama,,,,,,,,
601,Do Lafzon Ki Kahani,"Drama,Romance,Action",,,,,,,,
602,Dhanak,"Drama,Comedy",,,,,,,,
603,Te3n,"Mystery,Thriller,Drama",,,,,,,,
604,Udta Punjab,"Action,Crime,Drama",,,,,,,,
605,Junooniyat,"Drama,Romance",,,,,,,,
607,A Scandall,Thriller,,,,,,,,
609,Shorgul,Drama,,,,,,,,
610,Dil Toh Deewana Hai,"Romance,Drama",,,,,,,,
611,Sultan,"Drama,Action",,,,,,,,
612,Madaari,"Thriller,Drama",,,,,,,,
613,M Cream,"Adventure,Drama,Comedy",,,,,,,,
614,Dishoom,"Comedy,Action",,,,,,,,
615,Love Ke Funday,Comedy,,,,,,,,
616,Mission Tiger,Adventure,,,,,,,,
617,The Legend of Michael Mishra,"Drama,Comedy",,,,,,,,
618,Fever,"Mystery,Crime",,,,,,,,
619,Hai Apna Dil Toh Awara,Comedy,,,,,,,,
620,Mohenjo Daro,"Adventure,Drama,History,Romance",,,,,,,,
621,Rustom,"Thriller,Drama,Crime",,,,,,,,
622,Happy Bhag Jayegi,"Comedy,Romance",,,,,,,,
624,A Flying Jatt,"Fantasy,Action,Adventure",,,,,,,,
625,Akira,"Action,Crime,Thriller",,,,,,,,
626,Yea Toh Two Much Ho Gayaa,"Drama,Action,Comedy",,,,,,,,
627,Island City,"Comedy,Drama",,,,,,,,
628,Baar Baar Dekho,"Romance,Drama,Action",,,,,,,,
629,Freaky Ali,"Comedy,Romance",,,,,,,,
630,Ek Kahani Julie Ki,"Crime,Drama,Thriller",,,,,,,,
632,Pink,"Drama,Thriller",,,,,,,,
633,Parched,Drama,,,,,,,,
634,Banjo,"Music,Action",,,,,,,,
635,M.S. Dhoni: The Untold Story,Drama,,,,,,,,
636,Mirzya,"Romance,Drama,Fantasy",,,,,,,,
639,Beiimaan Love,"Thriller,Romance",,,,,,,,
640,Saat Uchakkey,Comedy,,,,,,,,
641,Fuddu,"Comedy,Drama",,,,,,,,
642,Umrika,"Drama,Comedy",,,,,,,,
643,31st October,"Action,Drama,History",,,,,,,,
644,My Father Iqbal,Drama,,,,,,,,
645,Shivaay,"Adventure,Action,Drama,Thriller",,,,,,,,
646,Ae Dil Hai Mushkil,"Romance,Drama",,,,,,,,
647,Dongri Ka Raja,"Romance,Action,Drama",,,,,,,,
648,Ishq Junoon,"Drama,Romance",,,,,,,,
649,Rock On 2,"Music,Drama",,,,,,,,
651,Force 2,"Action,Adventure,Crime",,,,,,,,
652,Dear Zindagi,"Drama,Romance",,,,,,,,
654,Moh Maya Money,"Thriller,Crime,Drama",,,,,,,,
655,Kahaani 2,"Thriller,Mystery",,,,,,,,
656,Befikre,"Romance,Comedy,Drama",,,,,,,,
657,Wajah Tum Ho,"Drama,Mystery,Romance,Thriller",,,,,,,,
658,Dangal,"Drama,Family,Comedy,Action",,,,,,,,
659,Tevar,"Thriller,Action,Drama",,,,,,,,
661,Baby,"Action,Thriller",,,,,,,,
662,Dolly Ki Doli,"Comedy,Romance",,,,,,,,
664,Hawaizaada,"Drama,Fantasy,History",,,,,,,,
665,Khamoshiyan,"Drama,Horror",,,,,,,,
668,Shamitabh,"Comedy,Drama,Thriller",,,,,,,,
669,Badlapur,"Crime,Thriller,Action",,,,,,,,
670,Ab Tak Chhappan 2,"Crime,Action",,,,,,,,
671,Dum Laga Ke Haisha,"Comedy,Drama,Romance",,,,,,,,
672,Badmashiyaan,"Comedy,Romance",,,,,,,,
673,Coffee Bloom,"Drama,Romance",,,,,,,,
674,Dirty Politics,"Drama,Thriller",,,,,,,,
675,Hey Bro,"Action,Comedy,Drama",,,,,,,,
676,NH10,"Crime,Action,Drama,Thriller",,,,,,,,
677,Hunterrr,"Drama,Romance",,,,,,,,
678,Barkhaa,"Drama,Romance",,,,,,,,
679,Yahaan Sabki Lagi Hai,"Adventure,Comedy,Drama",,,,,,,,
680,Detective Byomkesh Bakshy!,"Action,Mystery,Drama",,,,,,,,
681,Luckhnowi Ishq,Drama,,,,,,,,
682,Dharam Sankat Mein,"Comedy,Drama,Family,Fantasy,Mystery",,,,,,,,
683,Ek Paheli Leela,"Romance,Music,Thriller",,,,,,,,
684,Margarita with a Straw,Drama,,,,,,,,
685,Mr. X,"Action,Science Fiction,Thriller",,,,,,,,
686,Ishq Ke Parindey,"Music,Romance",,,,,,,,
687,Kaagaz Ke Fools,Comedy,,,,,,,,
688,Gabbar Is Back,"Drama,Action",,,,,,,,
689,Kuch Kuch Locha Hai,"Comedy,Drama",,,,,,,,
690,Piku,"Comedy,Drama",,,,,,,,
691,Bombay Velvet,"Crime,Thriller",,,,,,,,
692,Tanu Weds Manu: Returns,"Comedy,Romance",,,,,,,,
693,Waiting,"Comedy,Drama",,,,,,,,
694,Ishqedarriyaan,Romance,,,,,,,,
695,Welcome 2 Karachi,Comedy,,,,,,,,
696,Hamari Adhuri Kahani,Drama,,,,,,,,
697,ABCD 2,Music,,,,,,,,
699,Bezubaan Ishq,Music,,,,,,,,
702,I Love NY,"Romance,Comedy",,,,,,,,
704,Bajrangi Bhaijaan,"Action,Comedy,Drama",,,,,,,,
705,Aisa Yeh Jahaan,Drama,,,,,,,,
706,Masaan,Drama,,,,,,,,
707,Bangistan,"Comedy,Drama",,,,,,,,
708,Gour Hari Dastaan,Drama,,,,,,,,
709,All Is Well,"Romance,Comedy,Drama",,,,,,,,
711,Kaun Kitney Paani Mein,"Drama,Comedy,Family",,,,,,,,
713,Welcome Back,"Action,Comedy",,,,,,,,
714,Hero,"Romance,Action,Drama",,,,,,,,
715,Katti Batti,"Comedy,Romance,Drama",,,,,,,,
717,Kis Kisko Pyaar Karoon,"Comedy,Romance",,,,,,,,
718,Bhaag Johnny,Thriller,,,,,,,,
719,Singh Is Bliing,"Action,Comedy",,,,,,,,
720,Talvar,"Thriller,Drama,Mystery",,,,,,,,
721,Jazbaa,"Thriller,Action",,,,,,,,
722,Bumper Draw,Comedy,,,,,,,,
723,Pyaar Ka Punchnama 2,"Romance,Comedy,Drama",,,,,,,,
724,Wedding Pullav,"Romance,Comedy",,,,,,,,
725,Shaandaar,"Comedy,Romance",,,,,,,,
726,Titli,"Drama,Action,Crime",,,,,,,,
727,Main Aur Charles,"Drama,Crime",,,,,,,,
728,Once Upon a Time in Bihar,Thriller,,,,,,,,
729,Guddu Ki Gun,Comedy,,,,,,,,
730,Love Exchange,Romance,,,,,,,,
732,Ranbanka,"Action,Thriller",,,,,,,,
733,Prem Ratan Dhan Payo,"Romance,Music,Drama,Action",,,,,,,,
734,Angry Indian Goddesses,"Comedy,Drama",,,,,,,,
736,Hate Story 3,"Thriller,Drama",,,,,,,,
737,Kajarya,Drama,,,,,,,,
738,Bajirao Mastani,"History,Romance,Drama",,,,,,,,
740,Mr Joe B. Carvalho,Comedy,,,,,,,,
741,Dedh Ishqiya,"Comedy,Drama,Romance",,,,,,,,
742,Yaariyan,"Drama,Romance",,,,,,,,
743,Karle Pyaar Karle,"Action,Romance",,,,,,,,
744,Miss Lovely,"Drama,Crime",,,,,,,,
746,Jai Ho,"Action,Drama",,,,,,,,
747,One by Two,"Comedy,Drama,Romance",,,,,,,,
748,Babloo Happy Hai,"Comedy,Drama,Romance",,,,,,,,
749,Hasee Toh Phasee,"Comedy,Romance",,,,,,,,
750,Heartless,"Drama,Family,Romance",,,,,,,,
751,Gunday,"Action,Crime,Drama",,,,,,,,
753,Darr @ the Mall,"Horror,Thriller",,,,,,,,
754,Gulabi Gang,Documentary,,,,,,,,
755,Karar: The Deal,"Thriller,Romance",,,,,,,,
757,Shaadi Ke Side Effects,"Comedy,Romance",,,,,,,,
758,Gulaab Gang,Drama,,,,,,,,
759,Queen,"Comedy,Drama",,,,,,,,
760,Total Siyapaa,"Romance,Comedy",,,,,,,,
761,Bewakoofiyaan,"Romance,Comedy,Drama",,,,,,,,
762,Ankhon Dekhi,"Comedy,Drama",,,,,,,,
764,Lakshmi,Drama,,,,,,,,
765,Ragini MMS 2,Horror,,,,,,,,
766,Dishkiyaoon,"Action,Thriller",,,,,,,,
767,O Teri,"Drama,Comedy",,,,,,,,
768,Station,"Crime,Drama,Thriller",,,,,,,,
769,Youngistaan,"Drama,Romance",,,,,,,,
771,Main Tera Hero,"Romance,Comedy",,,,,,,,
772,Bhoothnath Returns,"Comedy,Drama,Fantasy",,,,,,,,
773,2 States,"Comedy,Romance,Drama",,,,,,,,
774,Dekh Tamasha Dekh,Comedy,,,,,,,,
776,Revolver Rani,"Action,Crime,Comedy",,,,,,,,
777,Samrat & Co.,"Action,Mystery,Crime,Thriller,Romance",,,,,,,,
778,Purani Jeans,Romance,,,,,,,,
779,Kya Dilli Kya Lahore,"Drama,History,War",,,,,,,,
780,Kahin Hai Mera Pyar,"Drama,Music,Romance",,,,,,,,
781,Hawaa Hawaai,"Drama,Family",,,,,,,,
784,Mastram,Drama,,,,,,,,
785,Yeh Hai Bakrapur,"Drama,Comedy",,,,,,,,
786,The Xposé,"Thriller,Drama,Crime",,,,,,,,
787,Children of War,"Drama,History,War",,,,,,,,
788,Heropanti,"Romance,Action",,,,,,,,
790,Filmistaan,Comedy,,,,,,,,
792,Fugly,"Comedy,Drama,Thriller",,,,,,,,
793,Machhli Jal Ki Rani Hai,Horror,,,,,,,,
794,Humshakals,Comedy,,,,,,,,
795,Ek Villain,"Action,Crime,Thriller",,,,,,,,
796,Bobby Jasoos,"Drama,Action,Comedy",,,,,,,,
797,Lekar Hum Deewana Dil,"Romance,Comedy",,,,,,,,
798,Humpty Sharma Ki Dulhania,"Drama,Comedy,Romance",,,,,,,,
799,Hate Story 2,"Drama,Thriller",,,,,,,,
801,Riyasat,Crime,,,,,,,,
802,Amit Sahni Ki List,"Romance,Comedy",,,,,,,,
803,Pizza,"Thriller,Horror",,,,,,,,
804,Kick,"Action,Romance,Comedy,Crime",,,,,,,,
806,Singham Returns,Action,,,,,,,,
807,Mad About Dance,"Music,Drama",,,,,,,,
808,Mardaani,"Action,Crime,Drama,Thriller",,,,,,,,
809,Raja Natwarlal,"Thriller,Drama,Mystery,Crime",,,,,,,,
810,Mary Kom,"Action,Drama,History",,,,,,,,
811,Daawat-e-Ishq,"Drama,Romance,Comedy",,,,,,,,
814,Chaarfutiya Chhokare,"Drama,Thriller",,,,,,,,
815,Desi Kattey,"Action,Drama",,,,,,,,
817,Bang Bang!,"Action,Adventure,Comedy,Romance",,,,,,,,
818,Haider,"Crime,Action,Drama,Romance",,,,,,,,
819,Spark,Action,,,,,,,,
821,Tamanchey,"Crime,Romance",,,,,,,,
822,Mumbai 125 KM,Horror,,,,,,,,
823,Sonali Cable,"Drama,Romance",,,,,,,,
824,Happy New Year,"Action,Comedy,Crime",,,,,,,,
825,Fireflies,"Drama,Family",,,,,,,,
827,Super Nani,"Family,Drama",,,,,,,,
828,Rang Rasiya,"Drama,History",,,,,,,,
829,The Shaukeens,Comedy,,,,,,,,
831,Kill Dil,"Action,Drama,Romance",,,,,,,,
833,Happy Ending,Comedy,,,,,,,,
835,Ungli,"Thriller,Comedy,Drama",,,,,,,,
836,Zed Plus,"Drama,Comedy",,,,,,,,
837,Zid,"Thriller,Romance",,,,,,,,
838,Action Jackson,"Action,Thriller",,,,,,,,
839,Mumbai Delhi Mumbai,"Comedy,Romance",,,,,,,,
840,Sulemani Keeda,"Romance,Comedy",,,,,,,,
841,Main Aur Mr. Riight,"Romance,Comedy",,,,,,,,
844,PK,"Comedy,Drama,Science Fiction",,,,,,,,
845,Ugly,"Thriller,Drama,Mystery,Crime",,,,,,,,
846,Table No. 21,"Adventure,Thriller",,,,,,,,
847,Dehraadun Diary,Thriller,,,,,,,,
848,Matru Ki Bijlee Ka Mandola,"Comedy,Drama",,,,,,,,
850,Mumbai Mirror,"Action,Crime,Thriller",,,,,,,,
851,Race 2,Thriller,,,,,,,,
852,Akaash Vani,"Romance,Drama",,,,,,,,
853,Main Krishna Hoon,"Animation,Family",,,,,,,,
854,Deewana Main Deewana,"Comedy,Romance,Thriller",,,,,,,,
855,David,"Action,Crime,Drama,Romance",,,,,,,,
857,Special 26,"Crime,Drama,Thriller",,,,,,,,
859,Jayantabhai Ki Luv Story,"Action,Comedy,Romance",,,,,,,,
860,Murder 3,"Thriller,Drama,Mystery",,,,,,,,
861,Kai Po Che!,Drama,,,,,,,,
862,Zila Ghaziabad,"Action,Crime,Drama",,,,,,,,
864,Bloody Isshq,Romance,,,,,,,,
867,Saare Jahaan Se Mehnga,"Comedy,Drama",,,,,,,,
869,Mere Dad Ki Maruti,Comedy,,,,,,,,
870,Rangrezz,"Action,Drama",,,,,,,,
872,Chashme Baddoor,"Comedy,Drama",,,,,,,,
875,Ek Thi Daayan,"Horror,Romance,Thriller",,,,,,,,
876,Aashiqui 2,"Drama,Romance",,,,,,,,
878,Shootout at Wadala,"Action,Crime,Drama,History",,,,,,,,
879,Bombay Talkies,"Drama,Romance",,,,,,,,
880,Go Goa Gone,"Comedy,Horror",,,,,,,,
881,Gippi,"Romance,Comedy",,,,,,,,
882,Aurangzeb,"Thriller,Action,Drama",,,,,,,,
883,Ishkq in Paris,"Comedy,Romance",,,,,,,,
886,Yeh Jawaani Hai Deewani,"Romance,Comedy",,,,,,,,
887,Yamla Pagla Deewana 2,"Action,Comedy",,,,,,,,
888,Ankur Arora Murder Case,"Drama,Thriller",,,,,,,,
889,Raanjhanaa,"Drama,Romance",,,,,,,,
890,Enemmy,Action,,,,,,,,
891,Shortcut Romeo,"Action,Crime,Drama",,,,,,,,
892,Ghanchakkar,"Comedy,Crime,Thriller",,,,,,,,
893,Policegiri,"Action,Comedy",,,,,,,,
894,Bhaag Milkha Bhaag,"History,Action,Drama",,,,,,,,
895,Sixteen,"Drama,Romance,Thriller",,,,,,,,
896,B.A. Pass,Drama,,,,,,,,
897,Ramaiya Vastavaiya,"Romance,Action,Comedy",,,,,,,,
899,Ship of Theseus,Drama,,,,,,,,
900,Issaq,Romance,,,,,,,,
901,Bajatey Raho,"Comedy,Drama,Thriller",,,,,,,,
902,Nasha,"Drama,Romance,Thriller",,,,,,,,
903,Chor Chor Super Chor,"Thriller,Comedy,Drama",,,,,,,,
904,Calapor,Drama,,,,,,,,
905,Chennai Express,"Romance,Comedy,Action",,,,,,,,
906,Madras Cafe,"Thriller,Drama,Action",,,,,,,,
907,Satyagraha,Drama,,,,,,,,
908,Zanjeer,"Action,Crime,Drama",,,,,,,,
909,Shuddh Desi Romance,"Drama,Romance",,,,,,,,
910,Siddharth,Drama,,,,,,,,
911,John Day,Drama,,,,,,,,
912,Horror Story,Horror,,,,,,,,
913,Phata Poster Nikhla Hero,"Action,Comedy",,,,,,,,
914,The Lunchbox,"Drama,Romance",,,,,,,,
916,Maazii,"Crime,Thriller,Drama",,,,,,,,
917,Super Model,"Drama,Romance",,,,,,,,
918,Besharam,"Comedy,Action",,,,,,,,
920,Paapi - Ek Satya Katha,Crime,,,,,,,,
921,Boss,"Action,Comedy,Drama",,,,,,,,
922,Shahid,"Drama,Crime",,,,,,,,
924,Dilli Gang,Thriller,,,,,,,,
925,Mickey Virus,"Comedy,Thriller",,,,,,,,
926,Ishk Actually,"Romance,Drama",,,,,,,,
927,Krrish 3,"Action,Science Fiction",,,,,,,,
928,Satya 2,"Crime,Drama",,,,,,,,
929,Rajjo,"Romance,Drama",,,,,,,,
930,Goliyon Ki Raasleela Ram-Leela,"Drama,Romance",,,,,,,,
931,Gori Tere Pyaar Mein,"Comedy,Romance",,,,,,,,
933,Bullett Raja,"Action,Crime,Drama",,,,,,,,
934,R... Rajkumar,"Action,Romance",,,,,,,,
935,Jackpot,"Comedy,Thriller",,,,,,,,
936,What the Fish,"Adventure,Comedy,Drama",,,,,,,,
937,Dhoom 3,"Action,Crime,Thriller",,,,,,,,
938,Players,"Action,Crime,Thriller",,,,,,,,
939,Chaalis Chauraasi,"Crime,Drama,Thriller",,,,,,,,
941,Agneepath,"Action,Crime,Drama",,,,,,,,
942,Gali Gali Chor Hai,"Drama,Action",,,,,,,,
943,Staying Alive,Drama,,,,,,,,
944,Ek Main Aur Ekk Tu,"Drama,Comedy,Romance",,,,,,,,
945,Ekk Deewana Tha,Romance,,,,,,,,
946,Jodi Breakers,"Comedy,Romance",,,,,,,,
947,Tere Naal Love Ho Gaya,"Drama,Comedy,Romance",,,,,,,,
948,"London, Paris, New York",Romance,,,,,,,,
949,Paan Singh Tomar,"Crime,Drama",,,,,,,,
950,Will You Marry Me?,Drama,,,,,,,,
951,Kahaani,"Mystery,Thriller",,,,,,,,
952,Chaar Din Ki Chandni,"Comedy,Romance",,,,,,,,
953,Say Yes to Love,Romance,,,,,,,,
954,Agent Vinod,Action,,,,,,,,
956,Bumboo,Comedy,,,,,,,,
957,Housefull 2,"Action,Comedy,Music,Romance",,,,,,,,
958,Vicky Donor,"Comedy,Romance",,,,,,,,
959,Hate Story,"Drama,Thriller",,,,,,,,
960,Tezz,"Drama,Action,Thriller",,,,,,,,
961,Jannat 2,"Action,Romance",,,,,,,,
962,Fatso!,"Comedy,Romance",,,,,,,,
964,Ishaqzaade,"Drama,Action,Romance",,,,,,,,
965,Department,"Action,Thriller",,,,,,,,
967,Arjun: The Warrior Prince,"Action,Animation",,,,,,,,
968,Rakhtbeej,Thriller,,,,,,,,
969,Rowdy Rathore,"Action,Comedy,Crime",,,,,,,,
970,Shanghai,"Drama,Thriller",,,,,,,,
971,Ferrari Ki Sawaari,"Family,Comedy",,,,,,,,
972,Teri Meri Kahaani,"Comedy,Drama,Romance",,,,,,,,
974,Bol Bachchan,"Comedy,Action",,,,,,,,
975,3 Bachelors,"Comedy,Romance",,,,,,,,
976,Cocktail,"Romance,Drama,Comedy",,,,,,,,
978,Challo Driver,"Romance,Comedy",,,,,,,,
979,Mere Dost Picture Abhi Baki Hai,Comedy,,,,,,,,
980,Kyaa Super Kool Hain Hum,Drama,,,,,,,,
981,Aalaap,Drama,,,,,,,,
982,Jism 2,Thriller,,,,,,,,
984,Ek Tha Tiger,"Action,Romance,Thriller",,,,,,,,
985,Shirin Farhad Ki Toh Nikal Padi,Romance,,,,,,,,
987,From Sydney with Love,"Comedy,Romance",,,,,,,,
990,Chal Pichchur Banate Hain,"Drama,Comedy",,,,,,,,
991,Barfi!,"Drama,Romance,Comedy",,,,,,,,
992,Jeena Hai Toh Thok Daal,Drama,,,,,,,,
993,Heroine,Drama,,,,,,,,
994,Kamaal Dhamaal Malamaal,"Comedy,Drama",,,,,,,,
996,English Vinglish,"Comedy,Drama,Family",,,,,,,,
997,Kismat Love Paisa Dilli,"Crime,Adventure,Comedy",,,,,,,,
998,Aiyyaa,"Romance,Comedy",,,,,,,,
1000,Chittagong,"War,Action,Drama",,,,,,,,
1001,Bhoot Returns,Horror,,,,,,,,
1002,Student of the Year,"Comedy,Drama,Music",,,,,,,,
1003,Chakravyuh,Thriller,,,,,,,,
1004,Ajab Gazabb Love,Romance,,,,,,,,
1005,Luv Shuv Tey Chicken Khurana,Comedy,,,,,,,,
1007,Sons of Ram,"Animation,Drama",,,,,,,,
1009,Jab Tak Hai Jaan,"Drama,Romance",,,,,,,,
1012,Khiladi 786,"Action,Comedy",,,,,,,,
1014,Dabangg 2,"Action,Comedy,Crime",,,,,,,,
0,Morbius,"Action,Science Fiction,Fantasy",,,,,,,,
1,The Bubble,Comedy,,,,,,,,
2,The Contractor,"Action,Adventure,Thriller",,,,,,,,
3,Better Nate Than Ever,"Music,Family,Comedy",,,,,,,,
4,Sonic the Hedgehog 2,"Action,Adventure,Family,Comedy",,,,,,,,
5,Ambulance,"Thriller,Action",,,,,,,,
6,All the Old Knives,"Thriller,Action",,,,,,,,
7,Metal Lords,"Comedy,Drama,Music",,,,,,,,
8,Father Stu,Drama,,,,,,,,
9,Fantastic Beasts: The Secrets of Dumbledore,"Fantasy,Adventure,Family",,,,,,,,
10,Dual,"Science Fiction,Comedy",,,,,,,,
11,Choose or Die,"Horror,Thriller,Science Fiction",,,,,,,,
12,Titanic 666,"Mystery,Thriller,Horror",,,,,,,,
13,The Bad Guys,"Animation,Action,Adventure,Crime,Comedy,Family",,,,,,,,
14,The Northman,"Action,Adventure,Fantasy",,,,,,,,
15,The Unbearable Weight of Massive Talent,"Action,Comedy,Crime",,,,,,,,
16,Polar Bear,Documentary,,,,,,,,
17,The Survivor,"History,Action,Drama",,,,,,,,
18,Memory,"Action,Thriller,Crime",,,,,,,,
19,Crush,"Comedy,Romance",,,,,,,,
20,Fortress: Sniper's Eye,"Action,Thriller,Crime",,,,,,,,
21,Green Ghost and the Masters of the Stone,"Action,Fantasy,Comedy",,,,,,,,
22,Corrective Measures,"Science Fiction,Action,Thriller,Adventure",,,,,,,,
23,Doctor Strange in the Multiverse of Madness,"Fantasy,Action,Adventure",,,,,,,,
24,Along for the Ride,"Romance,Drama",,,,,,,,
25,Marmaduke,"Animation,Family,Comedy,Adventure",,,,,,,,
26,Escape the Field,"Thriller,Horror",,,,,,,,
27,Operation Mincemeat,"War,History,Drama",,,,,,,,
28,Senior Year,Comedy,,,,,,,,
29,Firestarter,"Science Fiction,Thriller,Horror",,,,,,,,
30,Sneakerella,"Music,Comedy,Family",,,,,,,,
31,On the Count of Three,"Comedy,Drama",,,,,,,,
32,Private Property,"Thriller,Drama",,,,,,,,
33,Family Camp,"Comedy,Family",,,,,,,,
34,Montana Story,Drama,,,,,,,,
35,Vendetta,Action,,,,,,,,
36,Downton Abbey: A New Era,"Drama,Romance",,,,,,,,
37,Chip 'n Dale: Rescue Rangers,"Animation,Family,Comedy,Adventure,Mystery",,,,,,,,
38,Good Mourning,Comedy,,,,,,,,
39,The Valet,"Comedy,Romance",,,,,,,,
40,Emergency,"Comedy,Drama,Thriller",,,,,,,,
41,Top Gun: Maverick,"Action,Drama",,,,,,,,
42,The Bob's Burgers Movie,"Animation,Adventure,Comedy",,,,,,,,
43,Zero Contact,"Science Fiction,Thriller",,,,,,,,
45,Hollywood Stargirl,"Comedy,Romance,Music",,,,,,,,
46,Crimes of the Future,"Horror,Science Fiction",,,,,,,,
47,Benediction,"Drama,History,War",,,,,,,,
48,Interceptor,"Action,Thriller,Adventure",,,,,,,,
49,Fire Island,"Comedy,Romance",,,,,,,,
50,Watcher,"Horror,Mystery,Thriller",,,,,,,,
51,Dashcam,"Horror,Thriller",,,,,,,,
52,White Elephant,"Action,Crime,Thriller",,,,,,,,
53,Hustle,"Drama,Comedy",,,,,,,,
54,Jurassic World Dominion,"Adventure,Action,Science Fiction",,,,,,,,
56,Father of the Bride,"Romance,Comedy",,,,,,,,
57,Lightyear,"Animation,Action,Adventure,Family,Science Fiction",,,,,,,,
58,Spiderhead,"Science Fiction,Thriller",,,,,,,,
59,Jerry & Marge Go Large,"Comedy,Drama",,,,,,,,
60,Cha Cha Real Smooth,"Comedy,Drama,Romance",,,,,,,,
61,Mid-Century,"Horror,Thriller",,,,,,,,
62,Abandoned,"Horror,Mystery,Thriller",,,,,,,,
63,Beavis and Butt-Head Do the Universe,"Animation,Comedy,Science Fiction",,,,,,,,
64,Elvis,"Drama,Music,History",,,,,,,,
65,The Black Phone,"Horror,Thriller",,,,,,,,
66,The Man from Toronto,"Action,Adventure,Comedy",,,,,,,,
67,The Sea Beast,"Animation,Adventure,Family,Fantasy",,,,,,,,
68,Marcel the Shell with Shoes On,"Animation,Comedy,Drama,Family",,,,,,,,
69,Rise,Drama,,,,,,,,
70,Press Play,"Music,Romance,Science Fiction",,,,,,,,
71,Beauty,"Romance,Drama,Music",,,,,,,,
72,Minions: The Rise of Gru,"Animation,Comedy,Family",,,,,,,,
73,The Forgiven,Drama,,,,,,,,
74,Mr. Malcolm's List,"Comedy,Drama,Romance",,,,,,,,
75,The Princess,"Action,Fantasy",,,,,,,,
76,Hot Seat,Thriller,,,,,,,,
77,"Hello, Goodbye, and Everything in Between","Romance,Drama",,,,,,,,
78,Thor: Love and Thunder,"Fantasy,Action,Comedy",,,,,,,,
80,The Gray Man,"Action,Thriller",,,,,,,,
81,Where the Crawdads Sing,"Mystery,Drama,Thriller",,,,,,,,
82,Paws of Fury: The Legend of Hank,"Animation,Action,Adventure,Comedy,Family,Western",,,,,,,,
83,Persuasion,"Romance,Drama,Comedy",,,,,,,,
84,Gone in the Night,"Thriller,Mystery,Drama",,,,,,,,
85,1Up,Comedy,,,,,,,,
86,Wrong Place,Thriller,,,,,,,,
87,Don't Make Me Go,Drama,,,,,,,,
88,He's Watching,Horror,,,,,,,,
89,Nope,"Horror,Mystery,Science Fiction",,,,,,,,
90,Anything's Possible,"Romance,Comedy,Drama",,,,,,,,
91,Alone Together,"Romance,Drama",,,,,,,,
92,DC League of Super-Pets,"Animation,Action,Family,Comedy,Science Fiction",,,,,,,,
93,Thirteen Lives,"Drama,Thriller,Action,Adventure",,,,,,,,
94,Vengeance,"Thriller,Mystery,Comedy",,,,,,,,
95,Sharp Stick,Comedy,,,,,,,,
96,Not Okay,"Comedy,Drama",,,,,,,,
97,Paradise Highway,"Thriller,Crime,Drama",,,,,,,,
98,Resurrection,"Thriller,Mystery,Horror,Drama",,,,,,,,
99,A Love Song,"Drama,Romance",,,,,,,,
100,Honor Society,Comedy,,,,,,,,
101,Allegoria,Horror,,,,,,,,
102,Bullet Train,"Action,Comedy,Thriller",,,,,,,,
103,Luck,"Animation,Adventure,Comedy,Fantasy",,,,,,,,
104,Easter Sunday,Comedy,,,,,,,,
105,Rise of the Teenage Mutant Ninja Turtles: The Movie,"Animation,Action,Science Fiction",,,,,,,,
106,Bodies Bodies Bodies,"Comedy,Horror,Thriller,Mystery",,,,,,,,
107,They/Them,"Horror,Thriller",,,,,,,,
108,Secret Headquarters,"Action,Adventure,Comedy,Science Fiction,Family",,,,,,,,
109,Day Shift,"Action,Fantasy,Horror,Comedy",,,,,,,,
110,Mack & Rita,"Comedy,Fantasy",,,,,,,,
111,Fall,Thriller,,,,,,,,
112,Emily the Criminal,"Crime,Drama,Thriller",,,,,,,,
113,Summering,Drama,,,,,,,,
114,Beast,"Thriller,Action,Horror,Adventure,Drama",,,,,,,,
115,Orphan: First Kill,"Horror,Thriller",,,,,,,,
116,Spin Me Round,"Romance,Comedy",,,,,,,,
117,Delia's Gone,"Mystery,Thriller,Crime,Drama",,,,,,,,
118,Three Thousand Years of Longing,"Drama,Adventure,Fantasy,Romance",,,,,,,,
119,Samaritan,"Action,Crime,Fantasy,Science Fiction",,,,,,,,
120,Me Time,Comedy,,,,,,,,
